ParamsID,Order,a,b,c,IntervalIndices,Offsets
424,1,0,0.793873,0.314911,"424","0"
425,1,0,0.791925,0.315686,"425","0"
426,1,0,0.789991,0.316459,"426","0"
427,1,0,0.788072,0.31723,"427","0"
428,1,0,0.786166,0.317999,"428","0"
429,1,0,0.784274,0.318766,"429","0"
430,1,0,0.782395,0.319531,"430","0"
431,1,0,0.78053,0.320295,"431","0"
432,1,0,0.778678,0.321056,"432","0"
433,1,0,0.77684,0.321816,"433","0"
434,1,0,0.775014,0.322574,"434","0"
435,1,0,0.773201,0.323331,"435","0"
436,1,0,0.771401,0.324085,"436","0"
437,1,0,0.769613,0.324838,"437","0"
438,1,0,0.767838,0.325589,"438","0"
439,1,0,0.766074,0.326339,"439","0"
440,1,0,0.764323,0.327086,"440","0"
441,1,0,0.762584,0.327832,"441","0"
442,1,0,0.760857,0.328576,"442","0"
443,1,0,0.759141,0.329319,"443","0"
444,1,0,0.757437,0.33006,"444","0"
445,1,0,0.755745,0.330799,"445","0"
446,1,0,0.754064,0.331537,"446","0"
447,1,0,0.752393,0.332273,"447","0"
448,1,0,0.750734,0.333007,"448","0"
449,1,0,0.749086,0.33374,"449","0"
450,1,0,0.747449,0.334471,"450","0"
451,1,0,0.745822,0.3352,"451","0"
452,1,0,0.744206,0.335928,"452","0"
453,1,0,0.7426,0.336654,"453","0"
454,1,0,0.741005,0.337379,"454","0"
455,1,0,0.73942,0.338102,"455","0"
456,1,0,0.737845,0.338824,"456","0"
457,1,0,0.73628,0.339544,"457","0"
458,1,0,0.734725,0.340263,"458","0"
459,1,0,0.73318,0.34098,"459","0"
460,1,0,0.731645,0.341696,"460","0"
461,1,0,0.730119,0.34241,"461","0"
462,1,0,0.728602,0.343122,"462","0"
463,1,0,0.727096,0.343833,"463","0"
464,1,0,0.725598,0.344543,"464","0"
465,1,0,0.724109,0.345251,"465","0"
466,1,0,0.72263,0.345958,"466","0"
467,1,0,0.72116,0.346663,"467","0"
468,1,0,0.719699,0.347367,"468","0"
469,1,0,0.718246,0.34807,"469","0"
470,1,0,0.716802,0.348771,"470","0"
471,1,0,0.715367,0.34947,"471","0"
472,1,0,0.713941,0.350169,"472","0"
473,1,0,0.712523,0.350866,"473","0"
474,1,0,0.711113,0.351561,"474","0"
475,1,0,0.709712,0.352255,"475","0"
476,1,0,0.708319,0.352948,"476","0"
477,1,0,0.706934,0.353639,"477","0"
478,1,0,0.705558,0.354329,"478","0"
479,1,0,0.704189,0.355018,"479","0"
480,1,0,0.702828,0.355705,"480","0"
481,1,0,0.701475,0.356391,"481","0"
482,1,0,0.70013,0.357076,"482","0"
483,1,0,0.698793,0.357759,"483","0"
484,1,0,0.697463,0.358442,"484","0"
485,1,0,0.696141,0.359122,"485","0"
486,1,0,0.694826,0.359802,"486","0"
487,1,0,0.693519,0.36048,"487","0"
488,1,0,0.692219,0.361157,"488","0"
489,1,0,0.690926,0.361833,"489","0"
490,1,0,0.689641,0.362507,"490","0"
491,1,0,0.688363,0.36318,"491","0"
492,1,0,0.687091,0.363852,"492","0"
493,1,0,0.685827,0.364523,"493","0"
494,1,0,0.68457,0.365193,"494","0"
495,1,0,0.68332,0.365861,"495","0"
496,1,0,0.682076,0.366528,"496","0"
497,1,0,0.680839,0.367194,"497","0"
498,1,0,0.679609,0.367858,"498","0"
499,1,0,0.678386,0.368522,"499","0"
500,1,0,0.677169,0.369184,"500","0"
501,1,0,0.675959,0.369845,"501","0"
502,1,0,0.674755,0.370505,"502","0"
503,1,0,0.673557,0.371163,"503","0"
504,1,0,0.672366,0.371821,"504","0"
505,1,0,0.671181,0.372477,"505","0"
506,1,0,0.670003,0.373132,"506","0"
507,1,0,0.668831,0.373786,"507","0"
508,1,0,0.667664,0.374439,"508","0"
509,1,0,0.666504,0.375091,"509","0"
510,1,0,0.66535,0.375742,"510","0"
511,1,0,0.664202,0.376391,"511","0"
512,1,0,0.66306,0.37704,"512","0"
513,1,0,0.661923,0.377687,"513","0"
514,1,0,0.660793,0.378333,"514","0"
515,1,0,0.659668,0.378978,"515","0"
516,1,0,0.658549,0.379622,"516","0"
517,1,0,0.657436,0.380265,"517","0"
518,1,0,0.656328,0.380907,"518","0"
519,1,0,0.655226,0.381548,"519","0"
520,1,0,0.654129,0.382187,"520","0"
521,1,0,0.653038,0.382826,"521","0"
522,1,0,0.651952,0.383463,"522","0"
523,1,0,0.650872,0.3841,"523","0"
524,1,0,0.649797,0.384735,"524","0"
525,1,0,0.648727,0.38537,"525","0"
526,1,0,0.647663,0.386003,"526","0"
527,1,0,0.646604,0.386635,"527","0"
528,1,0,0.64555,0.387266,"528","0"
529,1,0,0.644501,0.387897,"529","0"
530,1,0,0.643457,0.388526,"530","0"
531,1,0,0.642419,0.389154,"531","0"
532,1,0,0.641385,0.389781,"532","0"
533,1,0,0.639845,0.390719,"533","0"
534,1,0,0.637807,0.391967,"534","0"
535,1,0,0.635788,0.393212,"535","0"
536,1,0,0.633789,0.394452,"536","0"
537,1,0,0.631808,0.395689,"537","0"
538,1,0,0.629846,0.396921,"538","0"
539,1,0,0.627902,0.39815,"539","0"
540,1,0,0.625976,0.399375,"540","0"
541,1,0,0.624068,0.400597,"541","0"
542,1,0,0.622177,0.401814,"542","0"
543,1,0,0.620303,0.403028,"543","0"
544,1,0,0.618445,0.404239,"544","0"
545,1,0,0.616605,0.405445,"545","0"
546,1,0,0.61478,0.406648,"546","0"
547,1,0,0.612972,0.407848,"547","0"
548,1,0,0.61118,0.409044,"548","0"
549,1,0,0.609403,0.410237,"549","0"
550,1,0,0.607642,0.411426,"550","0"
551,1,0,0.605896,0.412611,"551","0"
552,1,0,0.604165,0.413794,"552","0"
553,1,0,0.602448,0.414973,"553","0"
554,1,0,0.600746,0.416148,"554","0"
555,1,0,0.599059,0.41732,"555","0"
556,1,0,0.597386,0.418489,"556","0"
557,1,0,0.595726,0.419655,"557","0"
558,1,0,0.594081,0.420818,"558","0"
559,1,0,0.592448,0.421977,"559","0"
560,1,0,0.59083,0.423133,"560","0"
561,1,0,0.589224,0.424286,"561","0"
562,1,0,0.587632,0.425436,"562","0"
563,1,0,0.586052,0.426583,"563","0"
564,1,0,0.584485,0.427726,"564","0"
565,1,0,0.582931,0.428867,"565","0"
566,1,0,0.581388,0.430004,"566","0"
567,1,0,0.579858,0.431139,"567","0"
568,1,0,0.57834,0.432271,"568","0"
569,1,0,0.576834,0.433399,"569","0"
570,1,0,0.57534,0.434525,"570","0"
571,1,0,0.573857,0.435648,"571","0"
572,1,0,0.572386,0.436768,"572","0"
573,1,0,0.570926,0.437885,"573","0"
574,1,0,0.569476,0.438999,"574","0"
575,1,0,0.568038,0.44011,"575","0"
576,1,0,0.566611,0.441219,"576","0"
577,1,0,0.565195,0.442325,"577","0"
578,1,0,0.563789,0.443428,"578","0"
579,1,0,0.562393,0.444528,"579","0"
580,1,0,0.561008,0.445626,"580","0"
581,1,0,0.559633,0.446721,"581","0"
582,1,0,0.558268,0.447813,"582","0"
583,1,0,0.556913,0.448903,"583","0"
584,1,0,0.555568,0.44999,"584","0"
585,1,0,0.554232,0.451074,"585","0"
586,1,0,0.552906,0.452156,"586","0"
587,1,0,0.55159,0.453235,"587","0"
588,1,0,0.550283,0.454311,"588","0"
589,1,0,0.548985,0.455385,"589","0"
590,1,0,0.547696,0.456457,"590","0"
591,1,0,0.546417,0.457526,"591","0"
592,1,0,0.545146,0.458592,"592","0"
593,1,0,0.543884,0.459656,"593","0"
594,1,0,0.542631,0.460718,"594","0"
595,1,0,0.541386,0.461777,"595","0"
596,1,0,0.54015,0.462834,"596","0"
597,1,0,0.538922,0.463888,"597","0"
598,1,0,0.537703,0.46494,"598","0"
599,1,0,0.536492,0.46599,"599","0"
600,1,0,0.535289,0.467037,"600","0"
601,1,0,0.534094,0.468082,"601","0"
602,1,0,0.532907,0.469124,"602","0"
603,1,0,0.531728,0.470164,"603","0"
604,1,0,0.530557,0.471202,"604","0"
605,1,0,0.529394,0.472238,"605","0"
606,1,0,0.528238,0.473271,"606","0"
607,1,0,0.52709,0.474302,"607","0"
608,1,0,0.525949,0.475331,"608","0"
609,1,0,0.524815,0.476358,"609","0"
610,1,0,0.523689,0.477382,"610","0"
611,1,0,0.52257,0.478404,"611","0"
612,1,0,0.521458,0.479424,"612","0"
613,1,0,0.520353,0.480442,"613","0"
614,1,0,0.519255,0.481458,"614","0"
615,1,0,0.518165,0.482472,"615","0"
616,1,0,0.517081,0.483483,"616","0"
