ParamsID,Order,a,b,c,IntervalIndices,Offsets
1194,1,0,1.53104,-1.42595,"1194","0"
1195,1,0,1.52875,-1.42445,"1195","0"
1196,1,0,1.52647,-1.42296,"1196","0"
1197,1,0,1.5242,-1.42147,"1197","0"
1198,1,0,1.52193,-1.41998,"1198","0"
1199,1,0,1.51967,-1.4185,"1199","0"
1200,1,0,1.51742,-1.41701,"1200","0"
1201,1,0,1.51517,-1.41553,"1201","0"
1202,1,0,1.51293,-1.41405,"1202","0"
1203,1,0,1.5107,-1.41257,"1203","0"
1204,1,0,1.50847,-1.4111,"1204","0"
1205,1,0,1.50625,-1.40963,"1205","0"
1206,1,0,1.50404,-1.40816,"1206","0"
1207,1,0,1.50183,-1.40669,"1207","0"
1208,1,0,1.49963,-1.40522,"1208","0"
1209,1,0,1.49744,-1.40376,"1209","0"
1210,1,0,1.49525,-1.4023,"1210","0"
1211,1,0,1.49307,-1.40084,"1211","0"
1212,1,0,1.4909,-1.39938,"1212","0"
1213,1,0,1.48819,-1.39756,"1213","0"
1214,1,0,1.48495,-1.39538,"1214","0"
1215,1,0,1.48172,-1.39321,"1215","0"
1216,1,0,1.47851,-1.39104,"1216","0"
1217,1,0,1.47532,-1.38887,"1217","0"
1218,1,0,1.47213,-1.38671,"1218","0"
1219,1,0,1.46896,-1.38456,"1219","0"
1220,1,0,1.46581,-1.38241,"1220","0"
1221,1,0,1.46267,-1.38026,"1221","0"
1222,1,0,1.45954,-1.37812,"1222","0"
1223,1,0,1.45642,-1.37598,"1223","0"
1224,1,0,1.45332,-1.37385,"1224","0"
1225,1,0,1.45023,-1.37172,"1225","0"
1226,1,0,1.44716,-1.3696,"1226","0"
1227,1,0,1.44409,-1.36748,"1227","0"
1228,1,0,1.44104,-1.36537,"1228","0"
1229,1,0,1.43801,-1.36326,"1229","0"
1230,1,0,1.43498,-1.36115,"1230","0"
1231,1,0,1.43197,-1.35905,"1231","0"
1232,1,0,1.42897,-1.35696,"1232","0"
1233,1,0,1.42598,-1.35486,"1233","0"
1234,1,0,1.42301,-1.35278,"1234","0"
1235,1,0,1.42005,-1.35069,"1235","0"
1236,1,0,1.4171,-1.34861,"1236","0"
1237,1,0,1.41416,-1.34654,"1237","0"
1238,1,0,1.41124,-1.34447,"1238","0"
1239,1,0,1.40833,-1.3424,"1239","0"
1240,1,0,1.40542,-1.34034,"1240","0"
1241,1,0,1.40254,-1.33828,"1241","0"
1242,1,0,1.39966,-1.33623,"1242","0"
1243,1,0,1.39679,-1.33418,"1243","0"
1244,1,0,1.39394,-1.33213,"1244","0"
1245,1,0,1.3911,-1.33009,"1245","0"
1246,1,0,1.38827,-1.32806,"1246","0"
1247,1,0,1.38545,-1.32602,"1247","0"
1248,1,0,1.38264,-1.324,"1248","0"
1249,1,0,1.37985,-1.32197,"1249","0"
1250,1,0,1.37706,-1.31995,"1250","0"
1251,1,0,1.37429,-1.31794,"1251","0"
1252,1,0,1.37152,-1.31592,"1252","0"
1253,1,0,1.36877,-1.31392,"1253","0"
1254,1,0,1.36603,-1.31191,"1254","0"
1255,1,0,1.3633,-1.30991,"1255","0"
1256,1,0,1.36059,-1.30792,"1256","0"
1257,1,0,1.35743,-1.30559,"1257","0"
1258,1,0,1.35384,-1.30294,"1258","0"
1259,1,0,1.35026,-1.3003,"1259","0"
1260,1,0,1.34671,-1.29767,"1260","0"
1261,1,0,1.34318,-1.29504,"1261","0"
1262,1,0,1.33966,-1.29242,"1262","0"
1263,1,0,1.33616,-1.2898,"1263","0"
1264,1,0,1.33268,-1.2872,"1264","0"
1265,1,0,1.32922,-1.28459,"1265","0"
1266,1,0,1.32578,-1.282,"1266","0"
1267,1,0,1.32235,-1.27941,"1267","0"
1268,1,0,1.31894,-1.27683,"1268","0"
1269,1,0,1.31555,-1.27426,"1269","0"
1270,1,0,1.31218,-1.27169,"1270","0"
1271,1,0,1.30882,-1.26913,"1271","0"
1272,1,0,1.30549,-1.26658,"1272","0"
1273,1,0,1.30175,-1.26371,"1273","0"
1274,1,0,1.29762,-1.26054,"1274","0"
1275,1,0,1.29352,-1.25737,"1275","0"
1276,1,0,1.28945,-1.25422,"1276","0"
1277,1,0,1.2854,-1.25107,"1277","0"
1278,1,0,1.28098,-1.24763,"1278","0"
1279,1,0,1.27619,-1.24388,"1279","0"
1280,1,0,1.27143,-1.24014,"1280","0"
1281,1,0,1.26632,-1.23612,"1281","0"
1282,1,0,1.26047,-1.23149,"1282","0"
1283,1,0,1.25429,-1.22657,"1283","0"
1284,1,0,1.24817,-1.22168,"1284","0"
1285,1,0,1.24211,-1.21682,"1285","0"
1286,1,0,1.23574,-1.21167,"1286","0"
1287,1,0,1.22906,-1.20626,"1287","0"
1288,1,0,1.22246,-1.20087,"1288","0"
1289,1,0,1.21592,-1.19551,"1289","0"
1290,1,0,1.20946,-1.19017,"1290","0"
1291,1,0,1.20306,-1.18487,"1291","0"
1292,1,0,1.19673,-1.1796,"1292","0"
1293,1,0,1.19047,-1.17435,"1293","0"
1294,1,0,1.18427,-1.16913,"1294","0"
1295,1,0,1.17813,-1.16393,"1295","0"
1296,1,0,1.17206,-1.15877,"1296","0"
1297,1,0,1.16605,-1.15363,"1297","0"
1298,1,0,1.1601,-1.14851,"1298","0"
1299,1,0,1.15422,-1.14343,"1299","0"
1300,1,0,1.14807,-1.13808,"1300","0"
1301,1,0,1.14166,-1.13249,"1301","0"
1302,1,0,1.13533,-1.12693,"1302","0"
1303,1,0,1.12907,-1.1214,"1303","0"
1304,1,0,1.12288,-1.1159,"1304","0"
1305,1,0,1.11675,-1.11043,"1305","0"
1306,1,0,1.11069,-1.10499,"1306","0"
1307,1,0,1.1047,-1.09958,"1307","0"
1308,1,0,1.09877,-1.09419,"1308","0"
1309,1,0,1.0929,-1.08884,"1309","0"
1310,1,0,1.0871,-1.08351,"1310","0"
1311,1,0,1.08135,-1.07822,"1311","0"
1312,1,0,1.07539,-1.07269,"1312","0"
1313,1,0,1.06921,-1.06693,"1313","0"
1314,1,0,1.0631,-1.0612,"1314","0"
1315,1,0,1.05706,-1.0555,"1315","0"
1316,1,0,1.05109,-1.04984,"1316","0"
1317,1,0,1.04519,-1.0442,"1317","0"
1318,1,0,1.03935,-1.0386,"1318","0"
1319,1,0,1.03358,-1.03303,"1319","0"
1320,1,0,1.02787,-1.02749,"1320","0"
1321,1,0,1.02222,-1.02199,"1321","0"
1322,1,0,1.01639,-1.01626,"1322","0"
1323,1,0,1.01037,-1.01032,"1323","0"
1324,1,0,1.00442,-1.00441,"1324","0"
1325,1,0,1.00073,-1.00073,"1325","0"
1326,1,0,1.00024,-1.00024,"1326","0"
1327,1,0,1,-1,"1327","0"
